Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
638d0f8cf13f6102669a5ae4,6115bb75dfa51bdadbf9de0b,APPROVED,2022-12-04T21:22:23.986000Z,2022-12-04T21:30:36.110000Z,2022-12-04T21:51:21.680000,2022-12-04T21:30:36.545255Z,493,C1GK0VPE,34,English,23,Female,Mixed,Chile,Chile,Chile,Spanish,Yes,DATA_EXPIRED
638d0f8daef8e8841762414a,6163af4e6672fb3862f2ae39,APPROVED,2022-12-04T21:32:20.656000Z,2022-12-04T21:44:58.948000Z,2022-12-04T21:51:31.900000,2022-12-04T21:44:59.315786Z,759,C1GK0VPE,149,"English, Spanish",27,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time
638d0f979680368e3426dfb2,60e0419977bb97fe9542d8e7,APPROVED,2022-12-04T21:22:31.822000Z,2022-12-04T21:35:23.300000Z,2022-12-04T21:51:22.050000,2022-12-04T21:35:23.695407Z,772,C1GK0VPE,105,English,24,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
638d0f989de61fc702fd3a7c,5b8c4be04cd6dd0001bec046,APPROVED,2022-12-04T21:22:32.605000Z,2022-12-04T21:32:16.729000Z,2022-12-04T21:51:32.020000,2022-12-04T21:32:17.121731Z,585,C1GK0VPE,213,English,27,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
638d0f9cfc01b2ca6af8c206,5c4236103be7b70001fd01c5,APPROVED,2022-12-04T21:22:36.312000Z,2022-12-04T21:32:26.543000Z,2022-12-04T21:51:32.140000,2022-12-04T21:32:26.954803Z,591,C1GK0VPE,452,"English, Polish",30,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
638d0f9f51cde0628a7390f3,5ee386d305dd19000acbe9eb,APPROVED,2022-12-04T21:22:39.837000Z,2022-12-04T21:29:55.417000Z,2022-12-04T21:30:17.068000,2022-12-04T21:29:56.456382Z,436,C1GK0VPE,269,"English, Polish, Russian",22,Female,White,Poland,Poland,Poland,Polish,Yes,Other
638d0fa67fd0dc25b726dfbf,6028556644c98e198530f83f,APPROVED,2022-12-04T21:24:58.598000Z,2022-12-04T21:39:06.579000Z,2022-12-04T21:51:22.161000,2022-12-04T21:39:06.998253Z,848,C1GK0VPE,194,"English, Spanish",21,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time
638d0fa8973579a82a9a62c1,61419f660a2296e74b6817f5,APPROVED,2022-12-04T21:22:48.017000Z,2022-12-04T21:44:42.624000Z,2022-12-04T21:51:22.279000,2022-12-04T21:44:43.325232Z,1315,C1GK0VPE,118,"Italian, English",27,Female,Black,Italy,Italy,Italy,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638d0fadd15bdac0af9a5aac,5e3ff59bf2160b23942ada93,APPROVED,2022-12-04T21:23:02.737000Z,2022-12-04T21:30:38.604000Z,2022-12-04T21:51:32.256000,2022-12-04T21:30:39.006746Z,456,C1GK0VPE,266,"English, Greek",25,Male,White,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking)
638d0fadde4eb1b596624100,615118f6c3741c00c9e84a70,APPROVED,2022-12-04T21:22:53.564000Z,2022-12-04T21:37:51.098000Z,2022-12-04T21:51:22.389000,2022-12-04T21:37:51.485681Z,898,C1GK0VPE,19,"Spanish, English, Portuguese",22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
638d0fae8a974f15b85f2a3a,61169e62af8392ecc98f2542,APPROVED,2022-12-04T21:22:54.640000Z,2022-12-04T21:29:13.960000Z,2022-12-04T21:30:17.197000,2022-12-04T21:29:16.640512Z,380,C1GK0VPE,95,"Polish, English",19,Female,White,Poland,Poland,Poland,Polish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638d0faf051adb90066f0ffc,61226282383c9553aa4c3e11,APPROVED,2022-12-04T21:22:55.315000Z,2022-12-04T21:34:18.331000Z,2022-12-04T21:51:22.500000,2022-12-04T21:34:18.714413Z,684,C1GK0VPE,227,"Polish, English",21,Female,Mixed,Poland,Poland,Poland,Polish,No,Part-Time
638d0fb7414344ac0ff9248d,5fb060c3a72a8c437a30e49d,APPROVED,2022-12-04T21:23:05.656000Z,2022-12-04T21:40:02.924000Z,2022-12-04T21:51:22.609000,2022-12-04T21:40:03.366847Z,1018,C1GK0VPE,166,"English, Portuguese, Spanish",22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
638d0fb7d3f1f87a8a739108,610b025c1daec5557c95e4e2,APPROVED,2022-12-04T21:23:03.501000Z,2022-12-04T21:33:01.530000Z,2022-12-04T21:51:32.375000,2022-12-04T21:33:01.961670Z,599,C1GK0VPE,65,"English, Portuguese, Spanish",22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
638d0fb8872ca1666088a16b,5aeafac6ba4ab20001db86f1,APPROVED,2022-12-04T21:23:08.442000Z,2022-12-04T21:29:29.770000Z,2022-12-04T21:30:12.849000,2022-12-04T21:29:30.196398Z,382,C1GK0VPE,339,"Polish, English",26,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
638d0fbc15643d3f7180e3ba,5e8656219ea8e3280e221f8e,APPROVED,2022-12-04T21:23:08.570000Z,2022-12-04T21:32:45.068000Z,2022-12-04T21:51:32.497000,2022-12-04T21:32:47.365459Z,577,C1GK0VPE,198,"English, Polish",22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
638d0fbdd18bd5b2fd73911a,5ea05760cb871c000a7ac711,APPROVED,2022-12-04T21:23:13.155000Z,2022-12-04T21:31:45.371000Z,2022-12-04T21:51:32.826000,2022-12-04T21:31:46.884613Z,513,C1GK0VPE,582,English,35,Male,White,United Kingdom,Spain,United Kingdom,English,No,Full-Time
638d0fbe2d42efd5e978fe6c,5d932636422035001900024f,APPROVED,2022-12-04T21:23:10.650000Z,2022-12-04T21:32:05.075000Z,2022-12-04T21:51:22.722000,2022-12-04T21:32:05.435048Z,535,C1GK0VPE,117,"English, Polish",22,Female,White,Poland,Poland,Poland,Polish,Yes,Other
638d0fbef88edf94e280e399,5fc5cb032e43fa1672e5d224,APPROVED,2022-12-04T21:23:10.326000Z,2022-12-04T21:29:56.133000Z,2022-12-04T21:30:12.969000,2022-12-04T21:29:58.071098Z,406,C1GK0VPE,135,"English, Polish, Russian",30,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
638d0fc16f14517d569a5afe,5fe66533bf7c824ab20037a3,APPROVED,2022-12-04T21:23:13.094000Z,2022-12-04T21:52:38.592000Z,2022-12-04T22:09:21.776000,2022-12-04T21:52:39.039103Z,1766,C1GK0VPE,93,"English, Polish",23,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
638d0fc2179b44905de2effe,6101c49c2727ad36a6c593af,APPROVED,2022-12-04T21:23:14.467000Z,2022-12-04T21:34:20.239000Z,2022-12-04T21:51:22.831000,2022-12-04T21:34:20.826100Z,666,C1GK0VPE,143,English,23,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Unemployed (and job seeking)
638d0fc6179b44905de2efff,6075af6dd04e00ad6b720afa,APPROVED,2022-12-04T21:23:20.357000Z,2022-12-04T21:28:31.959000Z,2022-12-04T21:30:17.331000,2022-12-04T21:28:32.504722Z,312,C1GK0VPE,95,"Portuguese, English",20,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
638d0fc67a1845fda69ed518,5f09d989eff16b266fba44c0,APPROVED,2022-12-04T21:23:18.040000Z,2022-12-04T21:45:10.775000Z,2022-12-04T21:51:22.943000,2022-12-04T21:45:11.213988Z,1313,C1GK0VPE,390,"Portuguese, French, English, Spanish",22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
638d0fc8eb96c9aaf59a6260,614a627885ac5bad4245d650,APPROVED,2022-12-04T21:24:37.574000Z,2022-12-04T21:35:17.756000Z,2022-12-04T21:51:32.945000,2022-12-04T21:35:18.192845Z,641,C1GK0VPE,33,"English, Spanish",22,Male,Mixed,Mexico,Spain,Mexico,Spanish,Yes,Unemployed (and job seeking)
638d0fc97f86102c096f0fed,5e89dda1762f3c66d9b9ca68,APPROVED,2022-12-04T21:23:21.138000Z,2022-12-04T21:35:43.885000Z,2022-12-04T21:51:33.067000,2022-12-04T21:35:45.309008Z,743,C1GK0VPE,165,"English, Portuguese",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
638d0fcede2111347ef8c1da,5e7414b9929931398ae59f02,APPROVED,2022-12-04T21:23:26.965000Z,2022-12-04T21:35:05.221000Z,2022-12-04T21:51:23.055000,2022-12-04T21:35:05.706894Z,699,C1GK0VPE,200,"Spanish, English",49,Female,White,Chile,Chile,Chile,Spanish,No,Full-Time
638d0fd3cdb93d3fd89a627e,616f489842a97fb3eb722cb6,APPROVED,2022-12-04T21:23:34.569000Z,2022-12-04T21:31:44.526000Z,2022-12-04T21:51:23.166000,2022-12-04T21:31:45.274166Z,490,C1GK0VPE,146,"English, French",21,Female,White,France,France,France,French,Yes,DATA_EXPIRED
638d0fd5b1ab9c5ce0037644,5e0b87eb58a5c73bdc9aa47b,APPROVED,2022-12-04T21:23:33.066000Z,2022-12-04T21:33:10.558000Z,2022-12-04T21:51:33.186000,2022-12-04T21:33:10.961689Z,578,C1GK0VPE,340,"English, Spanish",20,Male,Other,DATA_EXPIRED,Mexico,Mexico,DATA_EXPIRED,Yes,DATA_EXPIRED
638d0fd60500188b08ef51e4,5f0ddefb9e4d9a08c7fd7e42,APPROVED,2022-12-04T21:23:34.453000Z,2022-12-04T21:31:01.722000Z,2022-12-04T21:51:33.317000,2022-12-04T21:31:02.091276Z,448,C1GK0VPE,136,"English, Polish",20,Male,White,Poland,Poland,Poland,Polish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638d0fd8cdfbef66e9442eef,60f030dca19a06db1b50d16a,APPROVED,2022-12-04T21:23:38.555000Z,2022-12-04T21:30:46.555000Z,2022-12-04T21:51:33.440000,2022-12-04T21:30:47.065351Z,428,C1GK0VPE,266,"English, Italian",21,Male,White,United States,Italy,United States,Italian,Yes,Unemployed (and job seeking)
638d0fdcd18bd5b2fd73911d,5f842f8968ad9b03a1bef042,APPROVED,2022-12-04T21:23:43.408000Z,2022-12-04T21:41:04.344000Z,2022-12-04T21:51:23.278000,2022-12-04T21:41:04.743478Z,1041,C1GK0VPE,233,"Arabic, English, Hebrew",24,Female,Other,Israel,Israel,Israel,Arabic,Yes,Unemployed (and job seeking)
638d0fdf9e01aafce9488607,615734ed123678d99cc6c3ee,APPROVED,2022-12-04T21:23:52.131000Z,2022-12-04T21:43:39.871000Z,2022-12-04T21:51:23.390000,2022-12-04T21:43:40.269790Z,1188,C1GK0VPE,706,English,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638d0fe13ddbfe19246f0fb1,6106e6a87e02ef2b054ffbea,APPROVED,2022-12-04T21:23:49.179000Z,2022-12-04T21:31:35.140000Z,2022-12-04T21:51:33.563000,2022-12-04T21:31:35.466994Z,466,C1GK0VPE,153,"Dutch, English, French",23,Male,White,Belgium,Belgium,Belgium,Dutch,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638d0fe5e3d679c94e182ec6,5ef3adcd8a92e8136914ca8a,APPROVED,2022-12-04T21:23:49.485000Z,2022-12-04T21:33:09.472000Z,2022-12-04T21:51:33.686000,2022-12-04T21:33:09.884125Z,560,C1GK0VPE,118,"English, Tagalog-Filipino",21,Male,Asian,Philippines,Canada,Philippines,Tagalog-Filipino,DATA_EXPIRED,DATA_EXPIRED
638d0feca5dbf4a199ef521a,5c8bb229b0b5510016a92910,APPROVED,2022-12-04T21:24:01.580000Z,2022-12-04T21:36:45.143000Z,2022-12-04T21:51:33.810000,2022-12-04T21:36:45.520364Z,764,C1GK0VPE,266,"English, German, Polish, Swahili",32,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,Full-Time
638d0feda558075f399ed52d,61082bf627dab6d0e9788fc0,APPROVED,2022-12-04T21:24:03.410000Z,2022-12-04T21:32:12.983000Z,2022-12-04T21:51:23.505000,2022-12-04T21:32:13.397111Z,490,C1GK0VPE,21,"Polish, English, Russian",22,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
638d0fee7a7fd7c04e60fba2,5f67fafe1949ab438eb724bf,APPROVED,2022-12-04T21:23:58.118000Z,2022-12-04T21:35:25.811000Z,2022-12-04T21:51:33.937000,2022-12-04T21:35:26.168536Z,688,C1GK0VPE,301,"Polish, English",24,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
638d0fefd427dfe4a79b31e6,5fd8e74e10a1dd0008704932,APPROVED,2022-12-04T21:24:05.610000Z,2022-12-04T21:35:26.874000Z,2022-12-04T21:51:34.059000,2022-12-04T21:35:27.274643Z,682,C1GK0VPE,165,"Albanian, Greek, English, Spanish",29,Male,White,Albania,Greece,Greece,Albanian,Yes,Unemployed (and job seeking)
638d0ff3df7a987697739143,608858869a591bd129fbbc6c,APPROVED,2022-12-04T21:24:05.276000Z,2022-12-04T21:32:53.540000Z,2022-12-04T21:51:23.610000,2022-12-04T21:32:54.015727Z,529,C1GK0VPE,119,"English, Portuguese",23,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
638d0ff57a8e3f3e1ad83b74,5ea8176676434f02a39db063,APPROVED,2022-12-04T21:28:32.879000Z,2022-12-04T21:44:33.058000Z,2022-12-04T21:51:34.184000,2022-12-04T21:44:33.438319Z,961,C1GK0VPE,277,"English, Spanish",43,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time
638d0ffddc74ffb9009a5aac,606dc21c1ce7dc64af9d81fb,APPROVED,2022-12-04T21:24:13.863000Z,2022-12-04T21:42:07.097000Z,2022-12-04T21:51:34.303000,2022-12-04T21:42:07.517272Z,1074,C1GK0VPE,234,"English, Spanish",23,Male,Other,Chile,Chile,Chile,Spanish,Yes,DATA_EXPIRED
638d0ffe87027da4d95f2a5e,5db9877aee6f57000b1487c5,APPROVED,2022-12-04T21:24:14.319000Z,2022-12-04T21:33:59.477000Z,2022-12-04T21:51:34.432000,2022-12-04T21:33:59.903383Z,586,C1GK0VPE,300,"Dutch, English, Portuguese, Spanish",32,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
638d0fff7a1845fda69ed51e,5f82f33bd9d68d41bb057fc9,APPROVED,2022-12-04T21:24:15.862000Z,2022-12-04T21:36:16.394000Z,2022-12-04T21:51:34.556000,2022-12-04T21:36:16.831981Z,721,C1GK0VPE,216,"English, Polish",21,Male,White,Poland,Poland,Poland,Polish,Yes,Other
638d1003d860a9491257ed40,5fc6257646ef5201d82dbb55,APPROVED,2022-12-04T21:24:20.843000Z,2022-12-04T21:34:03.377000Z,2022-12-04T21:51:23.722000,2022-12-04T21:34:03.806150Z,583,C1GK0VPE,154,"Polish, English",22,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
638d10042b3fae04dc2b39ef,60fd5ac8744452c6f69ee227,APPROVED,2022-12-04T21:24:24.896000Z,2022-12-04T21:31:00.684000Z,2022-12-04T21:51:23.832000,2022-12-04T21:31:01.205019Z,396,C1GK0VPE,224,"French, English, Spanish",21,Female,Mixed,France,Finland,France,French,No,Other
638d100685035396e5f29d05,60de1229e31e0a1d845364e7,APPROVED,2022-12-04T21:24:22.336000Z,2022-12-04T21:32:37.782000Z,2022-12-04T21:51:34.678000,2022-12-04T21:32:38.166387Z,496,C1GK0VPE,178,"Spanish, English",22,Male,Other,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking)
638d1008e98efbb240488627,613bd0b0f8dfca5ff7618a6f,AWAITING REVIEW,2022-12-04T21:24:24.201000Z,2022-12-04T21:27:53.217000Z,,2022-12-04T21:27:53.549612Z,210,NOCODE,82,"Slovenian, English",19,Male,White,Slovenia,Italy,Slovenia,Slovenian,Yes,Other
638d100b04050891ef9ed557,5f8f2f23e9044215b665b901,APPROVED,2022-12-04T21:24:27.386000Z,2022-12-04T21:35:40.980000Z,2022-12-04T21:51:34.803000,2022-12-04T21:35:41.450254Z,674,C1GK0VPE,186,"English, Spanish",24,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time
638d100b999d9dca8a98fa74,605d54bdad62f3a65e139402,APPROVED,2022-12-04T21:24:27.860000Z,2022-12-04T21:39:53.490000Z,2022-12-04T21:51:34.929000,2022-12-04T21:39:54.877231Z,926,C1GK0VPE,255,"English, Spanish",33,Male,Mixed,Chile,Chile,Chile,Spanish,No,Full-Time
638d100bfe2b3c9948f8c1c2,5f0f93938935de000855898b,APPROVED,2022-12-04T21:24:27.009000Z,2022-12-04T21:35:45.965000Z,2022-12-04T21:51:35.059000,2022-12-04T21:35:46.385079Z,679,C1GK0VPE,304,"English, Polish",23,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
638d100d6acfcdad559b3217,60a7bbccd9d7527d7db5e395,APPROVED,2022-12-04T21:24:29.012000Z,2022-12-04T21:32:36.381000Z,2022-12-04T21:51:35.187000,2022-12-04T21:32:36.820458Z,488,C1GK0VPE,180,"Portuguese, English",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
638d100edb8a203d9960fbac,5e81efd1fdc8d601701db62b,AWAITING REVIEW,2022-12-04T21:24:30.129000Z,2022-12-04T21:27:58.433000Z,,2022-12-04T21:27:58.825925Z,209,NOCODE,139,"Afrikaans, English",21,Female,White,South Africa,South Africa,South Africa,Afrikaans,No,Due to start a new job within the next month
638d100fbf8492a8c97c0e27,5f4e7d467b5fda067dbe1b26,APPROVED,2022-12-04T21:24:31.291000Z,2022-12-04T21:36:26.099000Z,2022-12-04T21:51:23.947000,2022-12-04T21:36:26.590417Z,715,C1GK0VPE,148,"English, Polish",22,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
638d10129e01aafce9488608,5f556a7926b60d14b93b6a6e,APPROVED,2022-12-04T21:24:34.939000Z,2022-12-04T21:33:01.202000Z,2022-12-04T21:51:24.053000,2022-12-04T21:33:01.647793Z,507,C1GK0VPE,266,"Italian, English",28,Female,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
638d1013ad519831d057ed23,613a49dc08bd8874b28120e1,APPROVED,2022-12-04T21:24:35.913000Z,2022-12-04T21:34:16.528000Z,2022-12-04T21:51:24.167000,2022-12-04T21:34:16.946557Z,581,C1GK0VPE,19,"English, Spanish",21,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Due to start a new job within the next month
638d1015809db4da43e2f02d,60bfd7f41bbb4ec7b94d0414,APPROVED,2022-12-04T21:24:37.100000Z,2022-12-04T21:31:46.990000Z,2022-12-04T21:51:35.326000,2022-12-04T21:31:47.459646Z,430,C1GK0VPE,195,"English, Polish",20,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
638d101588b34119de43d5cc,5f3168ce4634da00094704e6,APPROVED,2022-12-04T21:24:37.515000Z,2022-12-04T21:33:03.632000Z,2022-12-04T21:51:35.456000,2022-12-04T21:33:04.320540Z,507,C1GK0VPE,207,"English, Polish",23,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
638d1015e279fe43dc442eeb,5d80f06ec7470f0001e8464c,APPROVED,2022-12-04T21:24:39.545000Z,2022-12-04T21:30:08.705000Z,2022-12-04T21:51:35.586000,2022-12-04T21:30:09.433350Z,330,C1GK0VPE,367,"Greek, English",32,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
638d101646e1cf382e43dbc2,60b43c11dcee60f547e013ba,APPROVED,2022-12-04T21:24:43.955000Z,2022-12-04T21:34:53.282000Z,2022-12-04T21:51:35.714000,2022-12-04T21:34:53.689915Z,610,C1GK0VPE,166,"English, Spanish",23,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638d10177a1845fda69ed520,559afb95fdf99b361ac468a0,APPROVED,2022-12-04T21:24:51.821000Z,2022-12-04T21:32:32.949000Z,2022-12-04T21:51:35.844000,2022-12-04T21:32:33.381918Z,462,C1GK0VPE,303,"Spanish, English, German",33,Male,White,Spain,Spain,Spain,Spanish,DATA_EXPIRED,DATA_EXPIRED
638d1025e4f7504b52442eab,60e5d12019a0a4613b224da8,APPROVED,2022-12-04T21:26:20.972000Z,2022-12-04T21:35:53.494000Z,2022-12-04T21:51:24.283000,2022-12-04T21:35:53.861894Z,573,C1GK0VPE,47,English,35,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Part-Time
638d102651cde0628a739107,5fb5855cb74f4b0c65f0bef3,APPROVED,2022-12-04T21:24:57.026000Z,2022-12-04T21:31:56.830000Z,2022-12-04T21:51:24.397000,2022-12-04T21:31:57.263851Z,420,C1GK0VPE,138,"Spanish, English",24,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
638d1027ab1683b999ccdc3d,59ed0b3eac0af70001b36f5f,APPROVED,2022-12-04T21:25:48.981000Z,2022-12-04T21:37:05.640000Z,2022-12-04T21:51:24.519000,2022-12-04T21:37:06.034539Z,677,C1GK0VPE,544,"English, Italian",70,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638d102a1711ca21d603767a,5e98bb599a58620dacc368ee,APPROVED,2022-12-04T21:24:58.413000Z,2022-12-04T21:32:05.261000Z,2022-12-04T21:51:24.636000,2022-12-04T21:32:05.722382Z,427,C1GK0VPE,276,"Italian, English",22,Female,White,Italy,Italy,Italy,Italian,Yes,DATA_EXPIRED
638d1030ed3511a85b037633,5cf8012a542f5400196a1493,APPROVED,2022-12-04T21:25:07.887000Z,2022-12-04T21:35:05.414000Z,2022-12-04T21:51:24.752000,2022-12-04T21:35:05.844682Z,598,C1GK0VPE,423,"Portuguese, English",59,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
638d103504050891ef9ed55d,5f57fd0328b04b3489d452e9,APPROVED,2022-12-04T21:25:15.017000Z,2022-12-04T21:35:21.289000Z,2022-12-04T21:51:24.859000,2022-12-04T21:35:21.866195Z,607,C1GK0VPE,383,English,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638d1038dc74ffb9009a5ab3,5ef0c217fd3b5e12c8db2784,APPROVED,2022-12-04T21:25:15.442000Z,2022-12-04T21:40:18.572000Z,2022-12-04T21:51:24.972000,2022-12-04T21:40:19.374643Z,904,C1GK0VPE,25,"English, Portuguese",25,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
638d103d50b5d3cd7180e3dc,5ead88170d11e706162e0fcd,APPROVED,2022-12-04T21:25:17.734000Z,2022-12-04T21:32:48.345000Z,2022-12-04T21:51:35.975000,2022-12-04T21:32:50.530878Z,451,C1GK0VPE,232,"Portuguese, Spanish, English",32,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
638d103d86db1e4da09875aa,614d2250108917feb4ab9172,APPROVED,2022-12-04T21:25:17.581000Z,2022-12-04T21:31:25.489000Z,2022-12-04T21:51:25.083000,2022-12-04T21:31:25.831410Z,368,C1GK0VPE,111,"English, Portuguese",25,Female,White,Portugal,Belgium,Portugal,Portuguese,Yes,Other
638d104451cde0628a73910d,5c636e71e386000001c549cf,APPROVED,2022-12-04T21:25:28.315000Z,2022-12-04T21:36:18.210000Z,2022-12-04T21:51:25.208000,2022-12-04T21:36:18.634913Z,650,C1GK0VPE,261,"English, Italian",25,Female,White,Italy,Italy,Italy,Italian,No,Full-Time
638d10462d42efd5e978fe71,6163bf6b81dfc6704be633b6,APPROVED,2022-12-04T21:25:26.639000Z,2022-12-04T21:36:23.113000Z,2022-12-04T21:51:25.325000,2022-12-04T21:36:23.764236Z,657,C1GK0VPE,137,"English, Spanish",23,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Other
638d10487a7fd7c04e60fbb0,606529a91a8d9c0f17cacfaa,APPROVED,2022-12-04T21:25:31.674000Z,2022-12-04T21:34:29.916000Z,2022-12-04T21:51:25.437000,2022-12-04T21:34:30.345216Z,539,C1GK0VPE,120,"English, Spanish",25,Female,Mixed,Chile,Chile,Chile,Spanish,Yes,Part-Time
638d104ef445f5e60e05e3a2,59da7e94416c900001ea5b52,APPROVED,2022-12-04T21:25:34.977000Z,2022-12-04T21:40:56.250000Z,2022-12-04T21:51:25.550000,2022-12-04T21:40:56.643775Z,922,C1GK0VPE,525,"English, French",37,Female,Mixed,France,France,France,English,No,Part-Time
638d109cafbd33724a058611,609c25faae369bc970d299c2,APPROVED,2022-12-04T21:26:52.471000Z,2022-12-04T21:38:13.997000Z,2022-12-04T21:51:25.660000,2022-12-04T21:38:14.402136Z,682,C1GK0VPE,109,"English, Polish",36,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
638d10a0427fd9fab688a160,613a83f0e3132ffecf3721ee,APPROVED,2022-12-04T21:27:06.297000Z,2022-12-04T21:44:30.794000Z,2022-12-04T21:51:25.776000,2022-12-04T21:44:31.165522Z,1045,C1GK0VPE,79,English,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
638d10b7999d9dca8a98fa87,6116422e3fd768e0eb82fa98,APPROVED,2022-12-04T21:27:23.973000Z,2022-12-04T21:34:49.251000Z,2022-12-04T21:51:25.887000,2022-12-04T21:34:49.656733Z,446,C1GK0VPE,142,"English, Portuguese, Spanish",24,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
638d10ed7aa4e8177b442ee0,60fddf7d37552b32ac488583,APPROVED,2022-12-04T21:28:17.187000Z,2022-12-04T21:37:26.333000Z,2022-12-04T21:51:26,2022-12-04T21:37:26.687766Z,550,C1GK0VPE,234,English,30,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time
638d11142f79f2378560fb9a,5f2a8b62d8178f2b9203c8ef,APPROVED,2022-12-04T21:28:54.867000Z,2022-12-04T21:38:45.300000Z,2022-12-04T21:51:36.113000,2022-12-04T21:38:45.666982Z,591,C1GK0VPE,183,"English, Galician, Spanish",23,Male,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking)
638d112986db1e4da09875c8,605ddb3c61e1ce50865c3874,APPROVED,2022-12-04T21:29:24.309000Z,2022-12-04T21:40:30.262000Z,2022-12-04T21:51:36.241000,2022-12-04T21:40:30.737514Z,666,C1GK0VPE,167,"Portuguese, English",23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
638d113bde76a3d5b5488603,60bea3693b52eeee5c93d2b8,APPROVED,2022-12-04T21:29:31.521000Z,2022-12-04T21:37:11.691000Z,2022-12-04T21:51:36.376000,2022-12-04T21:37:12.114438Z,461,C1GK0VPE,53,"English, Spanish",26,Male,White,Chile,Chile,Germany,Spanish,No,DATA_EXPIRED
638d1140e1270171c40585b5,60d0d11f7c91e65cfd726629,APPROVED,2022-12-04T21:29:36.767000Z,2022-12-04T21:36:50.934000Z,2022-12-04T21:51:26.124000,2022-12-04T21:36:51.362811Z,435,C1GK0VPE,179,"English, Slovenian",22,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Other
638d11922d42efd5e978fe84,5caf52b18b46a700131eec10,APPROVED,2022-12-04T21:31:14.961000Z,2022-12-04T21:45:28.127000Z,2022-12-04T21:51:26.259000,2022-12-04T21:45:28.597019Z,854,C1GK0VPE,614,"English, Greek",57,Female,White,United Kingdom,Greece,United Kingdom,English,No,Full-Time
